Key,Value
919651889511313408,"['laying RelatedTo lay', 'sitting FormOf siting', 'sandy RelatedTo sand', 'sitting FormOf siting', 'tall Antonym low', 'laying RelatedTo lay', 'brown DerivedFrom brownie', 'large RelatedTo small', 'blue RelatedTo red', 'shirtless RelatedTo shirt', 'blue RelatedTo red', 'blue RelatedTo red', 'red RelatedTo blue', 'brown DerivedFrom brownie', 'white RelatedTo black', 'large RelatedTo small']"
877816574240972802,"['white RelatedTo black', 'white RelatedTo black', 'black RelatedTo white', 'white RelatedTo black', 'black RelatedTo white', 'black RelatedTo white']"
806888630031622148,"['white RelatedTo black', 'white RelatedTo black', 'short RelatedTo long', 'dark RelatedTo bright', 'black RelatedTo white', 'black RelatedTo white', 'dark RelatedTo bright', 'dark RelatedTo bright', 'gray Synonym grey', 'white RelatedTo black', 'white RelatedTo black', 'white RelatedTo black', 'gray Synonym grey', 'short RelatedTo long', 'dark RelatedTo bright']"
712810737811505153,"['white RelatedTo black', 'black RelatedTo white', 'small RelatedTo big', 'black RelatedTo white', 'white RelatedTo black', 'black RelatedTo white', 'black RelatedTo white', 'black RelatedTo white', 'black RelatedTo white', 'white RelatedTo black']"
894741372527411200,"['white RelatedTo black', 'black RelatedTo white', 'white RelatedTo black', 'black RelatedTo white', 'black RelatedTo white', 'smiling Causes happiness', 'white RelatedTo black', 'smiling Causes happiness', 'black RelatedTo white', 'blue RelatedTo red', 'black RelatedTo white', 'black RelatedTo white', 'long RelatedTo short', 'standing RelatedTo moving', 'white RelatedTo black', 'blue RelatedTo red', 'blonde Synonym blond', 'blue RelatedTo red', 'white RelatedTo black', 'curly']"
732682873166159872,"['black RelatedTo white', 'blue RelatedTo red', 'black RelatedTo white', 'white RelatedTo black', 'blue RelatedTo red', 'white RelatedTo black']"
722871462915235842,"['digital RelatedTo digit', 'black RelatedTo white', 'yellow RelatedTo red', 'yellow RelatedTo red', 'black RelatedTo white']"
839086335096942592,"['white RelatedTo black', 'sitting FormOf siting', 'black RelatedTo white', 'red RelatedTo blue', 'blue RelatedTo red', 'blonde Synonym blond', 'white RelatedTo black', 'white RelatedTo black', 'black RelatedTo white', 'black RelatedTo white', 'long RelatedTo short', 'black RelatedTo white', 'blue RelatedTo red', 'white RelatedTo black', 'smiling Causes happiness']"
802576734117691392,"['yellow RelatedTo red', 'red RelatedTo blue', 'red RelatedTo blue', 'yellow RelatedTo red', 'white RelatedTo black', 'blue RelatedTo red', 'red RelatedTo blue', 'blue RelatedTo red', 'white RelatedTo black', 'yellow RelatedTo red']"
726980104090456065,"['black RelatedTo white', 'white RelatedTo black', 'pink DerivedFrom pinky', 'black RelatedTo white', 'white RelatedTo black', 'red RelatedTo blue', 'pink DerivedFrom pinky', 'blue RelatedTo red', 'black RelatedTo white', 'black RelatedTo white', 'white RelatedTo black', 'black RelatedTo white', 'black RelatedTo white', 'black RelatedTo white']"
939714200456318981,"['red RelatedTo blue', 'red RelatedTo blue', 'white RelatedTo black', 'white RelatedTo black', 'white RelatedTo black']"
884901385141190657,"['open DistinctFrom close', 'gray Synonym grey', 'glass AtLocation cabinet', 'white RelatedTo black', 'standing RelatedTo moving', 'gray Synonym grey', 'standing RelatedTo moving', 'large RelatedTo small', 'standing RelatedTo moving', 'open DistinctFrom close', 'white RelatedTo black', 'open DistinctFrom close', 'silver RelatedTo gold', 'white RelatedTo black', 'large RelatedTo small', 'blue RelatedTo red', 'white RelatedTo black']"
824024594755518464,"['white RelatedTo black', 'black RelatedTo white', 'white RelatedTo black', 'white RelatedTo black']"
895860997054799872,"['red RelatedTo blue', 'sitting FormOf siting', 'black RelatedTo white', 'red RelatedTo blue', 'red RelatedTo blue', 'black RelatedTo white', 'white RelatedTo black', 'young DistinctFrom old', 'black RelatedTo white', 'black RelatedTo white', 'black RelatedTo white', 'young DistinctFrom old', 'black RelatedTo white', 'black RelatedTo white', 'sitting FormOf siting']"
924449074568400896,"['blue RelatedTo red', 'blue RelatedTo red', 'black RelatedTo white', 'black RelatedTo white', 'black RelatedTo white', 'blue RelatedTo red', 'blue RelatedTo red', 'blue RelatedTo red']"
840225661117706240,"['smiling Causes happiness', 'black RelatedTo white', 'red RelatedTo blue', 'bald Antonym hairy', 'white RelatedTo black', 'white RelatedTo black', 'brown DerivedFrom brownie', 'white RelatedTo black', 'bald Antonym hairy', 'tiled']"
821997332346437632,"['green Antonym experienced', 'yellow RelatedTo red', 'yellow RelatedTo red', 'red RelatedTo blue', 'red RelatedTo blue', 'brown DerivedFrom brownie', 'green Antonym experienced', 'red RelatedTo blue', 'brown DerivedFrom brownie', 'green Antonym experienced', 'red RelatedTo blue']"
863886502698156032,"['green Antonym experienced', 'blue RelatedTo red', 'blue RelatedTo red', 'green Antonym experienced', 'white RelatedTo black', 'white RelatedTo black']"
736082451424890881,"['smiling Causes happiness', 'open DistinctFrom close', 'black RelatedTo white', 'white RelatedTo black', 'black RelatedTo white', 'white RelatedTo black', 'white RelatedTo black', 'purple HasContext politics', 'white RelatedTo black', 'white RelatedTo black']"
821870486372155393,"['hairy Antonym bald', 'black RelatedTo white', 'white RelatedTo black', 'white RelatedTo black', 'green Antonym experienced', 'black RelatedTo white', 'black RelatedTo white', 'black RelatedTo white', 'white RelatedTo black', 'brown DerivedFrom brownie', 'hairy Antonym bald', 'gray Synonym grey', 'brown DerivedFrom brownie']"
914153415105753092,"['open DistinctFrom close', 'white RelatedTo black', 'white RelatedTo black', 'white RelatedTo black', 'baby RelatedTo cradle', 'sleeping RelatedTo bed', 'young DistinctFrom old', 'black RelatedTo white', 'white RelatedTo black', 'white RelatedTo black', 'gray Synonym grey', 'young DistinctFrom old', 'pink DerivedFrom pinky', 'young DistinctFrom old', 'brown DerivedFrom brownie', 'white RelatedTo black']"
712023362784989184,"['brown DerivedFrom brownie', 'white RelatedTo black', 'brown DerivedFrom brownie', 'brown DerivedFrom brownie']"
890941969404383232,"['pink DerivedFrom pinky', 'black RelatedTo white', 'white RelatedTo black', 'black RelatedTo white', 'red RelatedTo blue', 'small RelatedTo big', 'yellow RelatedTo red']"
920605091429797889,"['black RelatedTo white', 'white RelatedTo black', 'white RelatedTo black', 'holding UsedFor person', 'small RelatedTo big', 'blue RelatedTo red', 'white RelatedTo black', 'holding UsedFor person']"
829756733916585984,"['smiling Causes happiness', 'purple HasContext politics', 'black RelatedTo white', 'standing RelatedTo moving', 'yellow RelatedTo red', 'yellow RelatedTo red', 'white RelatedTo black', 'white RelatedTo black', 'red RelatedTo blue', 'brown DerivedFrom brownie', 'white RelatedTo black', 'white RelatedTo black', 'hanging RelatedTo hang', 'white RelatedTo black', 'white RelatedTo black', 'round Antonym fillet']"
755115255114629124,"['black RelatedTo white', 'sitting FormOf siting', 'sitting FormOf siting', 'gray Synonym grey', 'black RelatedTo white', 'standing RelatedTo moving', 'gray Synonym grey', 'black RelatedTo white', 'green Antonym experienced', 'standing RelatedTo moving', 'standing RelatedTo moving', 'watching RelatedTo watch', 'gray Synonym grey', 'black RelatedTo white']"
871437724158480385,"['white RelatedTo black', 'white RelatedTo black', 'blue RelatedTo red', 'white RelatedTo black', 'white RelatedTo black', 'red RelatedTo blue']"
900709797233864704,"['white RelatedTo black', 'black RelatedTo white', 'white RelatedTo black', 'white RelatedTo black', 'black RelatedTo white']"
900881230580916224,"['black RelatedTo white', 'black RelatedTo white', 'red RelatedTo blue', 'dark RelatedTo bright', 'red RelatedTo blue', 'gray Synonym grey', 'black RelatedTo white', 'brown DerivedFrom brownie', 'smiling Causes happiness', 'smiling Causes happiness', 'white RelatedTo black', 'gray Synonym grey', 'green Antonym experienced', 'sitting FormOf siting', 'standing RelatedTo moving', 'white RelatedTo black', 'red RelatedTo blue', 'clear DistinctFrom cloudy', 'red RelatedTo blue', 'black RelatedTo white', 'large RelatedTo small', 'blonde Synonym blond', 'blue RelatedTo red', 'green Antonym experienced', 'gray Synonym grey']"
902016654288326656,"['black RelatedTo white', 'black RelatedTo white', 'white RelatedTo black', 'black RelatedTo white']"
918550230546690048,"['blue RelatedTo red', 'white RelatedTo black', 'wooden Synonym wood', 'wooden Synonym wood', 'white RelatedTo black', 'black RelatedTo white', 'white RelatedTo black', 'gray Synonym grey', 'brown DerivedFrom brownie', 'gray Synonym grey']"
684751563454205952,"['black RelatedTo white', 'black RelatedTo white', 'black RelatedTo white', 'black RelatedTo white', 'black RelatedTo white', 'sitting FormOf siting', 'white RelatedTo black', 'white RelatedTo black', 'black RelatedTo white', 'black RelatedTo white', 'black RelatedTo white', 'white RelatedTo black', 'black RelatedTo white', 'white RelatedTo black', 'black RelatedTo white', 'black RelatedTo white', 'black RelatedTo white', 'white RelatedTo black', 'sitting FormOf siting']"
728697454175080449,"['white RelatedTo black', 'orange RelatedTo apple', 'gray Synonym grey', 'white RelatedTo black', 'orange RelatedTo apple', 'black RelatedTo white', 'gray Synonym grey', 'white RelatedTo black', 'large RelatedTo small', 'black RelatedTo white', 'brown DerivedFrom brownie', 'dark RelatedTo bright', 'gray Synonym grey', 'black RelatedTo white', 'white RelatedTo black', 'white RelatedTo black', 'green Antonym experienced']"
885954652336001024,"['smiling Causes happiness', 'black RelatedTo white', 'glass AtLocation cabinet', 'standing RelatedTo moving', 'black RelatedTo white', 'looking Synonym look', 'gray Synonym grey', 'gray Synonym grey', 'gray Synonym grey']"
721349486790975488,"['white RelatedTo black', 'yellow RelatedTo red', 'silver RelatedTo gold', 'white RelatedTo black', 'red RelatedTo blue', 'red RelatedTo blue', 'black RelatedTo white', 'white RelatedTo black', 'red RelatedTo blue', 'blue RelatedTo red', 'black RelatedTo white', 'white RelatedTo black', 'black RelatedTo white', 'yellow RelatedTo red', 'red RelatedTo blue']"
712994516379283457,"['black RelatedTo white', 'black RelatedTo white', 'black RelatedTo white', 'white RelatedTo black', 'standing RelatedTo moving', 'black RelatedTo white', 'black RelatedTo white', 'yellow RelatedTo red', 'white RelatedTo black', 'white RelatedTo black', 'black RelatedTo white', 'white RelatedTo black', 'smiling Causes happiness', 'white RelatedTo black', 'smiling Causes happiness']"
703292803229421568,"['red RelatedTo blue', 'white RelatedTo black', 'white RelatedTo black', 'white RelatedTo black', 'red RelatedTo blue']"
823321127758004224,"['smiling Causes happiness', 'brown DerivedFrom brownie', 'old DistinctFrom modern', 'red RelatedTo blue', 'red RelatedTo blue', 'standing RelatedTo moving', 'white RelatedTo black', 'wooden Synonym wood', 'black RelatedTo white', 'brown DerivedFrom brownie', 'black RelatedTo white', 'red RelatedTo blue', 'black RelatedTo white', 'long RelatedTo short']"
823526446555602945,['white RelatedTo black']
830103394714939392,"['green Antonym experienced', 'gray Synonym grey', 'concrete Antonym discrete', 'concrete Antonym discrete', 'green Antonym experienced']"
710449542982819840,"['black RelatedTo white', 'brown DerivedFrom brownie', 'white RelatedTo black', 'brown DerivedFrom brownie', 'black RelatedTo white', 'smiling Causes happiness', 'yellow RelatedTo red', 'white RelatedTo black', 'brown DerivedFrom brownie', 'silver RelatedTo gold', 'yellow RelatedTo red', 'black RelatedTo white', 'tan IsA person', 'smiling Causes happiness', 'brown DerivedFrom brownie', 'blonde Synonym blond', 'blonde Synonym blond', 'white RelatedTo black', 'smiling Causes happiness', 'yellow RelatedTo red']"
832320772295237636,"['green Antonym experienced', 'green Antonym experienced', 'white RelatedTo black', 'white RelatedTo black', 'white RelatedTo black', 'brown DerivedFrom brownie', 'brown DerivedFrom brownie']"
715660361593020417,"['white RelatedTo black', 'black RelatedTo white', 'blue RelatedTo red', 'white RelatedTo black', 'red RelatedTo blue', 'white RelatedTo black', 'white RelatedTo black', 'white RelatedTo black', 'red RelatedTo blue', 'red RelatedTo blue']"
828188799037497344,"['melted RelatedTo melt', 'wooden Synonym wood', 'black RelatedTo white', 'round Antonym fillet', 'brown DerivedFrom brownie', 'brown DerivedFrom brownie', 'melted RelatedTo melt', 'cooked RelatedTo raw', 'wooden Synonym wood', 'brown DerivedFrom brownie', 'brown DerivedFrom brownie']"
700183392969756672,"['pink DerivedFrom pinky', 'brown DerivedFrom brownie', 'black RelatedTo white', 'gray Synonym grey', 'black RelatedTo white', 'young DistinctFrom old', 'brown DerivedFrom brownie', 'black RelatedTo white', 'young DistinctFrom old', 'brown DerivedFrom brownie', 'brown DerivedFrom brownie', 'pink DerivedFrom pinky', 'brown DerivedFrom brownie']"
687723279520526336,"['black RelatedTo white', 'black RelatedTo white', 'black RelatedTo white', 'red RelatedTo blue', 'black RelatedTo white', 'black RelatedTo white', 'black RelatedTo white']"
851299799299174400,"['tall Antonym low', 'black RelatedTo white', 'lit Synonym lite', 'tall Antonym low', 'black RelatedTo white', 'white RelatedTo black', 'green Antonym experienced', 'dark RelatedTo bright', 'tall Antonym low', 'large RelatedTo small', 'black RelatedTo white', 'white RelatedTo black', 'blue RelatedTo red', 'white RelatedTo black']"
693529529214611457,"['white RelatedTo black', 'smiling Causes happiness', 'black RelatedTo white', 'young DistinctFrom old', 'black RelatedTo white', 'black RelatedTo white', 'young DistinctFrom old', 'red RelatedTo blue', 'red RelatedTo blue', 'white RelatedTo black', 'red RelatedTo blue', 'white RelatedTo black', 'smiling Causes happiness']"
823616855252336640,"['white RelatedTo black', 'smiling Causes happiness', 'sitting FormOf siting', 'wooden Synonym wood', 'blue RelatedTo red', 'yellow RelatedTo red', 'green Antonym experienced', 'black RelatedTo white', 'wooden Synonym wood', 'red RelatedTo blue', 'blue RelatedTo red', 'standing RelatedTo moving', 'white RelatedTo black', 'black RelatedTo white', 'standing RelatedTo moving', 'white RelatedTo black', 'gray Synonym grey', 'white RelatedTo black', 'wooden Synonym wood', 'blue RelatedTo red', 'blue RelatedTo red', 'yellow RelatedTo red', 'black RelatedTo white', 'bald Antonym hairy']"
698723413162987521,"['black RelatedTo white', 'black RelatedTo white', 'white RelatedTo black', 'black RelatedTo white', 'black RelatedTo white', 'black RelatedTo white']"
849109445581824001,"['white RelatedTo black', 'white RelatedTo black']"
794191412954853380,"['white RelatedTo black', 'yellow RelatedTo red', 'open DistinctFrom close', 'yellow RelatedTo red', 'black RelatedTo white', 'white RelatedTo black', 'pink DerivedFrom pinky', 'purple HasContext politics', 'yellow RelatedTo red', 'black RelatedTo white']"
835436807953215490,"['open DistinctFrom close', 'white RelatedTo black', 'red RelatedTo blue', 'white RelatedTo black', 'young DistinctFrom old', 'pink DerivedFrom pinky', 'yellow RelatedTo red', 'young DistinctFrom old', 'white RelatedTo black', 'white RelatedTo black', 'smiling Causes happiness']"
690561903580418048,"['white RelatedTo black', 'red RelatedTo blue', 'red RelatedTo blue', 'black RelatedTo white', 'white RelatedTo black', 'black RelatedTo white', 'white RelatedTo black', 'black RelatedTo white', 'black RelatedTo white', 'white RelatedTo black', 'black RelatedTo white', 'brown DerivedFrom brownie']"
882067719184674816,"['blue RelatedTo red', 'purple HasContext politics', 'blue RelatedTo red', 'smiling Causes happiness', 'white RelatedTo black', 'blue RelatedTo red', 'smiling Causes happiness', 'blue RelatedTo red', 'black RelatedTo white', 'gray Synonym grey', 'gray Synonym grey', 'bald Antonym hairy', 'gold RelatedTo silver', 'blue RelatedTo red', 'blue RelatedTo red', 'small RelatedTo big', 'white RelatedTo black', 'blue RelatedTo red', 'blue RelatedTo red']"
850127880029970432,"['white RelatedTo black', 'white RelatedTo black', 'white RelatedTo black', 'white RelatedTo black', 'white RelatedTo black', 'green Antonym experienced', 'small RelatedTo big', 'white RelatedTo black', 'green Antonym experienced']"
853859121694724096,"['yellow RelatedTo red', 'black RelatedTo white', 'yellow RelatedTo red', 'white RelatedTo black', 'white RelatedTo black', 'black RelatedTo white']"
882363765655834624,"['smiling Causes happiness', 'blue RelatedTo red', 'black RelatedTo white', 'black RelatedTo white', 'white RelatedTo black', 'white RelatedTo black', 'black RelatedTo white', 'white RelatedTo black', 'white RelatedTo black', 'blue RelatedTo red']"
921278376085803008,"['red RelatedTo blue', 'white RelatedTo black', 'black RelatedTo white', 'white RelatedTo black']"
817523663897501696,"['white RelatedTo black', 'orange RelatedTo apple', 'orange RelatedTo apple', 'orange RelatedTo apple', 'white RelatedTo black', 'black RelatedTo white', 'orange RelatedTo apple', 'white RelatedTo black', 'orange RelatedTo apple']"
828966943214432256,"['smiling Causes happiness', 'black RelatedTo white', 'holding UsedFor person', 'white RelatedTo black', 'green Antonym experienced', 'black RelatedTo white', 'green Antonym experienced', 'white RelatedTo black', 'gray Synonym grey', 'white RelatedTo black', 'brown DerivedFrom brownie', 'smiling Causes happiness', 'green Antonym experienced']"
709380107203260417,"['brown DerivedFrom brownie', 'wooden Synonym wood', 'white RelatedTo black', 'glass AtLocation cabinet', 'black RelatedTo white', 'white RelatedTo black', 'white RelatedTo black', 'white RelatedTo black', 'brown DerivedFrom brownie', 'white RelatedTo black', 'white RelatedTo black']"
700626309228183552,"['black RelatedTo white', 'black RelatedTo white', 'black RelatedTo white', 'black RelatedTo white', 'black RelatedTo white', 'black RelatedTo white']"
717042051074891776,"['black RelatedTo white', 'white RelatedTo black', 'black RelatedTo white', 'black RelatedTo white', 'white RelatedTo black', 'black RelatedTo white', 'black RelatedTo white', 'big RelatedTo small', 'white RelatedTo black', 'black RelatedTo white', 'white RelatedTo black', 'white RelatedTo black', 'white RelatedTo black', 'short RelatedTo long']"
823971155061116928,"['long RelatedTo short', 'white RelatedTo black', 'white RelatedTo black', 'black RelatedTo white', 'black RelatedTo white', 'long RelatedTo short', 'black RelatedTo white', 'black RelatedTo white', 'white RelatedTo black', 'black RelatedTo white', 'white RelatedTo black', 'white RelatedTo black']"
692846957883076608,"['smiling Causes happiness', 'brown DerivedFrom brownie', 'brown DerivedFrom brownie', 'blonde Synonym blond', 'young DistinctFrom old', 'blonde Synonym blond', 'brown DerivedFrom brownie', 'young DistinctFrom old', 'brown DerivedFrom brownie', 'brown DerivedFrom brownie', 'red RelatedTo blue', 'brown DerivedFrom brownie', 'brown DerivedFrom brownie', 'long RelatedTo short']"
865488370838851585,"['white RelatedTo black', 'black RelatedTo white', 'white RelatedTo black', 'black RelatedTo white', 'white RelatedTo black']"
827027433173889024,"['green Antonym experienced', 'red RelatedTo blue', 'blue RelatedTo red', 'yellow RelatedTo red', 'black RelatedTo white', 'yellow RelatedTo red', 'red RelatedTo blue', 'white RelatedTo black', 'yellow RelatedTo red', 'white RelatedTo black', 'yellow RelatedTo red', 'red RelatedTo blue']"
837546519892877313,"['black RelatedTo white', 'black RelatedTo white', 'white RelatedTo black', 'white RelatedTo black', 'white RelatedTo black']"
717616608114511872,"['white RelatedTo black', 'brick UsedFor building', 'white RelatedTo black', 'brown DerivedFrom brownie', 'brown DerivedFrom brownie']"
921594955138781184,"['open DistinctFrom close', 'white RelatedTo black', 'smiling Causes happiness', 'black RelatedTo white', 'brown DerivedFrom brownie', 'green Antonym experienced', 'black RelatedTo white', 'white RelatedTo black', 'black RelatedTo white', 'white RelatedTo black', 'white RelatedTo black', 'open DistinctFrom close', 'white RelatedTo black', 'brown DerivedFrom brownie']"
900535065507241986,"['black RelatedTo white', 'large RelatedTo small', 'black RelatedTo white', 'young DistinctFrom old', 'black RelatedTo white', 'long RelatedTo short', 'white RelatedTo black', 'young DistinctFrom old', 'long RelatedTo short', 'dark RelatedTo bright', 'black RelatedTo white', 'white RelatedTo black', 'black RelatedTo white', 'black RelatedTo white', 'closed RelatedTo open', 'long RelatedTo short', 'black RelatedTo white', 'white RelatedTo black']"
884496200661184512,"['black RelatedTo white', 'black RelatedTo white', 'smiling Causes happiness', 'white RelatedTo black', 'white RelatedTo black', 'smiling Causes happiness', 'sitting FormOf siting', 'sitting FormOf siting', 'white RelatedTo black', 'black RelatedTo white', 'white RelatedTo black', 'sitting FormOf siting', 'red RelatedTo blue', 'gray Synonym grey', 'black RelatedTo white', 'standing RelatedTo moving', 'young DistinctFrom old', 'blue RelatedTo red', 'white RelatedTo black', 'orange RelatedTo apple', 'blue RelatedTo red', 'brown DerivedFrom brownie', 'brown DerivedFrom brownie', 'black RelatedTo white', 'white RelatedTo black', 'blue RelatedTo red', 'smiling Causes happiness']"
706657778140471298,"['white RelatedTo black', 'brown DerivedFrom brownie', 'blonde Synonym blond', 'brown DerivedFrom brownie', 'white RelatedTo black', 'white RelatedTo black', 'blonde Synonym blond', 'blonde Synonym blond', 'white RelatedTo black', 'brown DerivedFrom brownie']"
821509072222650371,['white RelatedTo black']
818541279554498561,"['black RelatedTo white', 'black RelatedTo white', 'black RelatedTo white', 'white RelatedTo black', 'yellow RelatedTo red', 'yellow RelatedTo red', 'black RelatedTo white', 'black RelatedTo white', 'black RelatedTo white', 'white RelatedTo black']"
844090891266490368,"['white RelatedTo black', 'sitting FormOf siting', 'white RelatedTo black', 'gray Synonym grey', 'black RelatedTo white', 'white RelatedTo black', 'green Antonym experienced', 'white RelatedTo black', 'white RelatedTo black', 'black RelatedTo white', 'white RelatedTo black', 'white RelatedTo black', 'white RelatedTo black', 'long RelatedTo short']"
845366369050865664,"['white RelatedTo black', 'colorful DerivedFrom color', 'wooden Synonym wood', 'gray Synonym grey', 'black RelatedTo white', 'blurry ExternalURL resource', 'white RelatedTo black', 'gray Synonym grey', 'gray Synonym grey', 'white RelatedTo black', 'black RelatedTo white']"
900218985140113409,"['green Antonym experienced', 'purple HasContext politics', 'purple HasContext politics', 'little DistinctFrom big', 'orange RelatedTo apple', 'purple HasContext politics', 'purple HasContext politics', 'purple HasContext politics']"
928872445695553536,"['black RelatedTo white', 'black RelatedTo white', 'white RelatedTo black', 'white RelatedTo black']"
728641891726548992,"['black RelatedTo white', 'gray Synonym grey', 'black RelatedTo white', 'yellow RelatedTo red', 'white RelatedTo black', 'blue RelatedTo red', 'young DistinctFrom old', 'brown DerivedFrom brownie', 'gray Synonym grey', 'standing RelatedTo moving', 'blue RelatedTo red', 'black RelatedTo white', 'black RelatedTo white', 'blue RelatedTo red', 'brown DerivedFrom brownie', 'smiling Causes happiness', 'red RelatedTo blue']"
891287306786570240,"['black RelatedTo white', 'white RelatedTo black', 'young DistinctFrom old', 'black RelatedTo white', 'dark RelatedTo bright', 'gray Synonym grey', 'gray Synonym grey', 'gray Synonym grey', 'black RelatedTo white']"
702567925698338816,"['red RelatedTo blue', 'brown DerivedFrom brownie', 'standing RelatedTo moving', 'blue RelatedTo red', 'white RelatedTo black', 'brown DerivedFrom brownie', 'black RelatedTo white', 'large RelatedTo small', 'white RelatedTo black', 'brown DerivedFrom brownie', 'walking UsedFor exercise', 'sitting FormOf siting', 'white RelatedTo black', 'sitting FormOf siting', 'walking UsedFor exercise', 'standing RelatedTo moving', 'silver RelatedTo gold', 'red RelatedTo blue', 'white RelatedTo black', 'brown DerivedFrom brownie', 'blue RelatedTo red', 'walking UsedFor exercise', 'brown DerivedFrom brownie', 'blue RelatedTo red', 'blue RelatedTo red', 'tiled']"
710931422496817152,"['white RelatedTo black', 'black RelatedTo white', 'purple HasContext politics', 'purple HasContext politics', 'purple HasContext politics', 'framed RelatedTo frame', 'white RelatedTo black', 'purple HasContext politics']"
810934821639884800,"['purple HasContext politics', 'black RelatedTo white', 'white RelatedTo black', 'white RelatedTo black', 'green Antonym experienced', 'red RelatedTo blue', 'black RelatedTo white', 'black RelatedTo white', 'white RelatedTo black', 'purple HasContext politics']"
818506785938165762,"['sitting FormOf siting', 'black RelatedTo white', 'black RelatedTo white', 'white RelatedTo black', 'black RelatedTo white', 'long RelatedTo short', 'white RelatedTo black', 'black RelatedTo white', 'white RelatedTo black', 'gray Synonym grey', 'white RelatedTo black', 'sitting FormOf siting']"
897805587966308352,"['black RelatedTo white', 'black RelatedTo white', 'white RelatedTo black', 'gray Synonym grey', 'white RelatedTo black', 'black RelatedTo white', 'black RelatedTo white', 'sitting FormOf siting', 'white RelatedTo black', 'silver RelatedTo gold', 'white RelatedTo black', 'white RelatedTo black', 'wooden Synonym wood', 'black RelatedTo white', 'wooden Synonym wood', 'red RelatedTo blue', 'wooden Synonym wood', 'white RelatedTo black', 'white RelatedTo black']"
887806971314749440,"['white RelatedTo black', 'black RelatedTo white', 'holding UsedFor person', 'holding UsedFor person', 'white RelatedTo black', 'white RelatedTo black', 'black RelatedTo white', 'black RelatedTo white', 'pink DerivedFrom pinky', 'brown DerivedFrom brownie', 'pink DerivedFrom pinky', 'white RelatedTo black', 'black RelatedTo white']"
732652452919541762,"['white RelatedTo black', 'black RelatedTo white', 'red RelatedTo blue', 'black RelatedTo white', 'blue RelatedTo red', 'blue RelatedTo red', 'red RelatedTo blue', 'purple HasContext politics', 'black RelatedTo white']"
